day,month,year,Location_Book,modern_name,loc_codes,geo_id,latitude,longitude,Notes
30,6,1367,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
3,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
4,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
5,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
8,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
11,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,7,1367,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,7,1367,Caldes de Montbuy,Caldes de Montbui,,3127035,41.6340385,2.1621117,
13,7,1367,Caldes de Montbuy,Caldes de Montbui,,3127035,41.6340385,2.1621117,
14,7,1367,Loch de Moyà,Moià,,3115985,41.8097082,2.097702,
15,7,1367,Moyà,Moià,,3115985,41.8097082,2.097702,
16,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
17,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
18,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
19,7,1367,In civitate Vici,Vic,,3106050,41.9304373,2.2544335,
20,7,1367,In civitate Vici,Vic,,3106050,41.9304373,2.2544335,
21,7,1367,In civitate Vici,Vic,,3106050,41.9304373,2.2544335,
22,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
23,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
24,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
25,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
26,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
27,7,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
27,7,1367,Loch de Santa Coloma de Vinyoles,Centelles,,3125442,41.7973754,2.2222269,
28,7,1367,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,7,1367,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,7,1367,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
31,7,1367,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
2,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
3,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
4,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
5,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
6,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
7,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
8,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
9,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
10,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
11,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
12,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
13,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
14,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
15,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
16,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
17,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
18,8,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
18,8,1367,Vici,Vic,,3106050,41.9304373,2.2544335,
19,8,1367,Vici,Vic,,3106050,41.9304373,2.2544335,
20,8,1367,Vici,Vic,,3106050,41.9304373,2.2544335,
21,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
22,8,1367,,,,,,,
23,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
24,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
25,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
26,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
27,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
28,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
29,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
30,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
31,8,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
31,8,1367,Castelló de Bas,Castelló d'en Bas,,10942205,42.1019,2.43116,"Located here: 42.1019, 2.43116  (Between Vic and Olot)"
1,9,1367,Vici,Vic,,3106050,41.9304373,2.2544335,
2,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
3,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
4,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
5,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
6,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
7,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
7,9,1367,Olot,Olot,,3115093,42.1822078,2.4880242,
8,9,1367,Olot,Olot,,3115093,42.1822078,2.4880242,
9,9,1367,Besalu,Besalú,,3128096,42.1990117,2.699623,
9,9,1367,Banyoles,Banyoles,,3128885,42.1181833,2.7651488,
10,9,1367,Banyoles,Banyoles,,3128885,42.1181833,2.7651488,
11,9,1367,Gerona,Girona,,3121456,41.9794005,2.8214264,
12,9,1367,Gerona,Girona,,3121456,41.9794005,2.8214264,
13,9,1367,Gerona,Girona,,3121456,41.9794005,2.8214264,
14,9,1367,Gerona,Girona,,3121456,41.9794005,2.8214264,
14,9,1367,Argimon,Castell d'Argimon,,GNA_0005,41.830586,2.635886,
15,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
16,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
17,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
18,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
19,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
20,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
21,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
22,9,1367,Gerunde,Girona,,3121456,41.9794005,2.8214264,
22,9,1367,Vich,Vic,,3106050,41.9304373,2.2544335,
23,9,1367,In loco de Modiliano,Moià,,3115985,41.8097082,2.097702,
24,9,1367,In loco de Modiliano,Moià,,3115985,41.8097082,2.097702,
24,9,1367,Minorise,Manresa,,3117533,41.7234999,1.8239701,
24,9,1367,En lo loch de Prats de Segarra,Els Prats de Rei,,3112877,41.7061422,1.5432601,
25,9,1367,Cervera,Cervera,,3125308,41.6659078,1.2710845,
26,9,1367,Cervarie,Cervera,,3125308,41.6659078,1.2710845,
27,9,1367,Cervarie,Cervera,,3125308,41.6659078,1.2710845,
27,9,1367,Agualada,Igualada,,3120431,41.5849177,1.612949,
28,9,1367,Apiera,Piera,,3113576,41.5160827,1.7416799,
28,9,1367,Martorell,Martorell,,3117331,41.4739679,1.9291428,
29,9,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
30,9,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
1,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
2,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
3,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
4,10,1367,,,,,,,
5,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
6,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
7,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
8,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
9,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
10,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
11,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
12,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
13,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
14,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
15,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
16,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
17,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
18,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
19,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
20,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
20,10,1367,In Villa Erbucio,L'Arboç,,3129793,41.2659877,1.6020337,
21,10,1367,Monestir de Santes Creus,Monasterio de Santes Creus,,6544523,41.3460635,1.3637702,"There is some question about this location, although Llagostera has some documentation."
22,10,1367,Monestir de Santes Creus,Monasterio de Santes Creus,,6544523,41.3460635,1.3637702,
23,10,1367,Monestir de Santes Creus,Monasterio de Santes Creus,,6544523,41.3460635,1.3637702,
24,10,1367,Monestir de Santes Creus,Monasterio de Santes Creus,,6544523,41.3460635,1.3637702,
25,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
26,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
27,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
28,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
29,10,1367,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
30,10,1367,Vilafranca,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
31,10,1367,,,,,,,
1,11,1367,,,,,,,
2,11,1367,In loco de Cambrils,Cambrils de Mar,,3126888,41.0666754,1.0603606,
2,11,1367,Loch de la Font de Perello,El Perelló,,3113733,40.8753506,0.7130227,
3,11,1367,Dertuse,Tortosa,,3107677,40.8125777,0.5214423,
4,11,1367,Trayguera,Traiguera,,3107610,40.5252164,0.290172,
5,11,1367,Castellò,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
6,11,1367,Castellò,Castellón de la Plana,,2519752,39.9847123,-0.0403399,"There is some question about this location, although Llagostera has some documentation."
7,11,1367,In Ville Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
8,11,1367,In Ville Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
9,11,1367,In Ville Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
10,11,1367,In Ville Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
10,11,1367,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
11,11,1367,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
12,11,1367,Castellón del campo de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
13,11,1367,Castellón del campo de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
14,11,1367,,,,,,,
15,11,1367,In villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
16,11,1367,In villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
17,11,1367,In villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
18,11,1367,In villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
19,11,1367,,,,,,,
20,11,1367,In villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
21,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
22,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
23,11,1367,In Villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
24,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
25,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
26,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
27,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
28,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
29,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
30,11,1367,Castell del Camp de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
1,12,1367,,,,,,,
2,12,1367,In Villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
3,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
4,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
5,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
6,12,1367,In loco de Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
6,12,1367,In Villa Regali campi de Burriana,Villarreal,,2509509,39.9397706,-0.1005932,
7,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
8,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
9,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
10,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
11,12,1367,In Villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
12,12,1367,,,,,,,
13,12,1367,,,,,,,
14,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
15,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
16,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
17,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
18,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
19,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
20,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
21,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
22,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
23,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
24,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
25,12,1367,,,,,,,
26,12,1367,,,,,,,
27,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
28,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
29,12,1367,,,,,,,
30,12,1367,,,,,,,
31,12,1367,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
1,1,1368,,,,,,,
2,1,1368,,,,,,,
3,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
4,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
5,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
6,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
7,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
8,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
9,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
10,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
11,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
12,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
13,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
14,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
15,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
16,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
17,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
18,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
19,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
20,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
21,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
22,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
23,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
24,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
25,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
26,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
27,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
28,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
29,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
30,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
31,1,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
1,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
2,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
3,2,1368,,,,,,,
4,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
5,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
6,2,1368,,,,,,,
7,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
8,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
9,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
10,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
11,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
12,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
13,2,1368,,,,,,,
14,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
15,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
16,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
17,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
18,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
19,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
20,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
21,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
22,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
23,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
24,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
25,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
26,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
27,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
28,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
29,2,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
1,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
2,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
3,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
4,3,1368,,,,,,,
5,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
6,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
7,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
8,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
9,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
10,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
11,3,1368,,,,,,,
12,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
13,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
14,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
15,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
16,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
17,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
18,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
19,3,1368,,,,,,,
20,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
21,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
22,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
23,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
24,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
25,3,1368,,,,,,,
26,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
27,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
28,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
29,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
30,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
31,3,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
1,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
2,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
3,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
4,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
5,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
6,4,1368,,,,,,,
7,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
8,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
9,4,1368,,,,,,,
10,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
11,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
12,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
13,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
14,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
15,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
16,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
17,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
18,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
19,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
20,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
21,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
22,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
23,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
24,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
25,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
26,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
27,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
28,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
29,4,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
30,4,1368,,,,,,,
1,5,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
2,5,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
3,5,1368,Valencia,Valencia,,2509954,39.4699075,-0.3762881,
3,5,1368,Murvedre,Sagunto,,2511619,39.6798633,-0.2784385,
4,5,1368,Burriana,Burriana,,2520709,39.8895925,-0.0848302,
4,5,1368,Castelló,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
4,5,1368,Vilareial,Villarreal,,2509509,39.9397706,-0.1005932,
4,5,1368,Alçamora,Almassora,,2521909,39.9478425,-0.0629989,
5,5,1368,Alçamora,Almassora,,2521909,39.9478425,-0.0629989,
6,5,1368,Alçamora,Almassora,,2521909,39.9478425,-0.0629989,
7,5,1368,Alçamora,Almassora,,2521909,39.9478425,-0.0629989,
8,5,1368,Alçamora,Almassora,,2521909,39.9478425,-0.0629989,
9,5,1368,Castellò,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
10,5,1368,In villa Regali,Villarreal,,2509509,39.9397706,-0.1005932,
11,5,1368,Villa Castilionis Campi de Borriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
12,5,1368,Villa Castilionis planicie de Borriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
12,5,1368,In Villa regali,Villarreal,,2509509,39.9397706,-0.1005932,
13,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
14,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
15,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
16,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
17,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
18,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
19,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
20,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
21,5,1368,,,,,,,
22,5,1368,Vilareal,Villarreal,,2509509,39.9397706,-0.1005932,
23,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
24,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
25,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
26,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
27,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
28,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
29,5,1368,In Vila Regali,Villarreal,,2509509,39.9397706,-0.1005932,
29,5,1368,In Villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
30,5,1368,In Villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
31,5,1368,In Villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
1,6,1368,In Villa Castilionis Campi de Burriana,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
1,6,1368,In loco de Cabanes,Cabanes,,3127277,40.1559869,0.043072,
2,6,1368,In loco de Cabanes,Cabanes,,3127277,40.1559869,0.043072,
3,6,1368,In Cabaneis,Cabanes,,3127277,40.1559869,0.043072,
4,6,1368,,,,,,,
5,6,1368,In loco de Cabaneis,Cabanes,,3127277,40.1559869,0.043072,
6,6,1368,In loco de Cabaneis,Cabanes,,3127277,40.1559869,0.043072,
7,6,1368,In loco de Cabaneis,Cabanes,,3127277,40.1559869,0.043072,
8,6,1368,Castellò,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
9,6,1368,Castellò,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
10,6,1368,Castellò,Castellón de la Plana,,2519752,39.9847123,-0.0403399,
11,6,1368,Dertuse,Tortosa,,3107677,40.8125777,0.5214423,
12,6,1368,In loco de la Font del Perello,El Perelló,,3113733,40.8753506,0.7130227,
13,6,1368,In hospitali Collis Balagario,Hospital del Coll de Balaguer,,3120620,40.9918788,0.9220736,
14,6,1368,,,,,,,
15,6,1368,,,,,,,
16,6,1368,In Vilafrancha Penitensis,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
17,6,1368,,,,,,,
18,6,1368,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
19,6,1368,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
20,6,1368,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
21,6,1368,,,,,,,
22,6,1368,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
23,6,1368,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
